wum	Wumbvu	Kele
wun	Bungu	Mbeya
wur	Wurrugu,Popham Bay	Iwaidjan
wut	Wutung	Sko
wuu	Wu,Suzhounese,Shanghainese	Sinitic
wuv	Wuvulu-Aua,Wuvulu	Admiralty Islands
wux	Wulna	
wuy	Wauyai	Halmahera-Cenderawasih
wwa	Waama	Eastern Oti-Volta
wwo	Dorig	North-Central Vanuatu
wwr	Warrwa	
www	Wawa	Mambiloid
wxa	Waxianghua	
wxw	Wardandi	
wya	Wyandot	Iroquoian
wyb	Ngiyambaa,Wangaaybuwan-Ngiyambaa,Wangaaybuwan,Wayilwan	Central New South Wales
wyi	Woiwurrung,Woiworung,Woiwurrong,Wuywurung,Wurundjeri,Warerong,Warorong,Waverong,Wavoo-rong,Wawoorong,Wawoo-rong,Wawurong,Wawurrong,Woewo-rung,Woiwurong,Woi-wurrong,Woiwurru,Woiwurung,Wooeewoorong,Wowerong,Wainworra,Wairwaioo,Warwaroo,Wurrundyirra-baluk,Wurrunjeri,Wurunjeri,Wurunjerri-baluk,Oorongie,Urunjeri,Bunurong,Bunwurrung,Boonwerung,Boonwurrung,Bunurowrung,Boonoorong,Boonerwrung,Bururong	Pama-Nyungan
wym	Vilamovian,Wilamowicean,Vilamovicean,Wymysorys	West Germanic
wyr	Wayoró,Ajurú,Ayurú,Uaiora,Wajaru,Wayurú	Tupian
wyy	Western Fijian	Central-Eastern Oceanic
xaa	Andalusian Arabic,Andalusi Arabic,Moorish Arabic,Spanish Arabic	Arabic
xab	Sambe	Alumic
xac	Kachari	Bodo-Garo
xad	Adai	
xae	Aequian	Italic
xag	Aghwan,Caucasian Albanian,Old Udi	Lezghian
xai	Kaimbé	
xaj	Ararandewára	Tupi-Guarani
xak	Maku,Mako,Máku,Mácu,Macú,Macu,Máko,Maku-Auari	
xal	Kalmyk,Oirat,Modern Oirat	Mongolic
xam	ǀXam,ǀKham	Tuu
xan	Xamtanga	Cushitic
xao	Khao	Palaungic
xap	Apalachee	Muskogean
xaq	Aquitanian	Vasconic
xar	Karami	
xas	Kamassian	Samoyedic
xat	Katawixi	Katukinan
xau	Kauwera	Tor-Kwerba
xav	Xavante	Central Jê
xaw	Kawaiisu	Numic
xay	Kayan Mahakam	
xbb	Lower Burdekin	
xbc	Bactrian,Greco-Bactrian,Kushan,Kushano-Bactrian	Sogdo-Bactrian
xbd	Bindal	
xbe	Bigambal	Pama-Nyungan
xbg	Bunganditj	
xbi	Kombio	Torricelli
xbj	Birrpayi	
xbm	Middle Breton	Brythonic
xbn	Kenaboi	
xbo	Bulgar,Bolğar,Bulghar,Bolghar,Bolgarian,Bolgar	Oghur
xbp	Bibbulman	
xbr	Kambera,East Sumbanese,Sumbanese	Central-Eastern Malayo-Polynesian
xbw	Kambiwá	
xby	Butchulla,Badjala	
xcb	Cumbric	Brythonic
xcc	Camunic	
xce	Celtiberian	Celtic
xch	Chemakum	Chimakuan
xcl	Old Armenian,Classical Armenian,Liturgical Armenian,Grabar	Armenian
xcm	Comecrudo	Pakawan
xcn	Cotoname	Pakawan
xco	Khwarezmian,Chorasmian,Khwarazmian,Khorezmian	Sogdo-Bactrian
xcr	Carian	Anatolian
xct	Classical Tibetan	Tibetic
xcu	Curonian	Baltic
xcv	Chuvan,Chuvantsy,Chuvansky	Yukaghir
xcw	Coahuilteco	Pakawan
xcy	Cayuse	
xda	Darkinjung	Yuin-Kuric
xdc	Dacian	Indo-European
xdk	Dharug,Darug,Dharruk,Dharuk,Eora,Iora,Iyora,Sydney	Yuin-Kuric
xdm	Edomite	Canaanite
xdy	Malayic Dayak	
xeb	Eblaite	East Semitic
xed	Hdi	Central Chadic
xeg	ǁXegwi	Tuu
xel	Kelo	Eastern Jebel
xem	Kembayan	
xep	Epi-Olmec	
xer	Xerénte,Koromu,Cherente,Sherenté	Central Jê
xes	Kesawai,Koromu	Madang
xet	Xetá	Tupi-Guarani
xeu	Keoru-Ahia	Trans-New Guinea
xfa	Faliscan	Italic
xga	Galatian	Celtic
xgb	Gbin	Southeastern Mande
xgd	Gudang	
xgf	Gabrielino-Fernandeño,Tongva,Gabrielino,Gabrieleño,Fernandeño	Takic
xgg	Goreng	
xgi	Garingbal	
xgl	Galindan	Baltic
xgm	Darumbal,Darambal,Dharumbal,Dharambal,Guwinmal,Kuinmabara,Karunbara,Rakiwara,Wapabara	
xgr	Garza	Pakawan
xgu	Unggumi	Worrorran
xgw	Guwa	
xha	Harami	
xhc	Hunnic,Hunnish	
xhd	Hadrami	
xhe	Khetrani,Khetranki	Punjabi-Lahnda
xhr	Hernican	Italic
xht	Hattic	isolate
xhu	Hurrian	Hurro-Urartian
xhv	Khua	Katuic
xib	Iberian	isolate
xii	Xiri	
xil	Illyrian	Indo-European
xin	Xinca	Xincan
xir	Xiriâna	Arawakan
xis	Kisan	
xiv	Indus Valley Language	
xiy	Xipaya,Shipaja,Xipaia	Tupian
xjb	Minjungbal	Pama-Nyungan
xka	Kalkoti	
xkb	Manigri-Kambolé Ede Nago	Ede
xkc	Khoini,Xoini,Kho'ini	Tatic
xkd	Mendalam Kayan	
xke	Kereho,Krio Dayak,Krio,Keriu,Seputan	Malayo-Polynesian
xkf	Khengkha,Kheng	East Bodish
xkg	Kagoro	West Manding
xki	Kenyan Sign Language	sign
xkj	Kajali	Tatic
xkk	Kaco',Lamam	Mon-Khmer
xkl	Bakung,Mainstream Kenyah,Kenyah	North Sarawakan
xkn	Kayan River Kayan	Malayo-Polynesian
xko	Kiorr	Palaungic
xkp	Kabatei	Tatic
xkq	Koroni	Bungku-Tolaki
xkr	Xakriabá,Chacriabá,Chacriaba,Chakriaba,Xakriaba,Xacriabá,Xacriaba,Chikriaba,Xikriabá,Xikriaba,Shacriaba,Xicriabá,Xicriaba,Chicriabá,Chicriaba	Central Jê
xks	Kumbewaha	
xkt	Kantosi	Dagbani
xku	Kaamba	Kongo
xkv	Kgalagadi	Sotho-Tswana
xkw	Kembra	Pauwasi
xkx	Karore	Western Oceanic
xky	Uma' Lasan	North Sarawakan
xkz	Kurtop,Kurtöp,Kurtopkha,Kurtokha	East Bodish
xla	Kamula	Trans-New Guinea
xlb	Loup B	Eastern Algonquian
xlc	Lycian	Anatolian
xld	Lydian	Anatolian
xle	Lemnian	Tyrsenian
xlg	Ancient Ligurian	Indo-European
xli	Liburnian	Indo-European
xlo	Loup A	Eastern Algonquian
xlp	Lepontic	Celtic
xls	Lusitanian	Indo-European
xlu	Luwian,Cuneiform Luwian,Hieroglyphic Luwian	Anatolian
xly	Elymian	
xmb	Mbonga,Mboa	Jarawan
xmc	Makhuwa-Marrevone	Makua
xmd	Mbudum	Central Chadic
xmf	Mingrelian,Megrelian,Mingrel,Megrel	Zan
xmg	Mengaka	Bamileke
xmh	Kugu-Muminh,Kuku-Muminh,Wik-Muminh,Kugu-Nganhcara,Wik-Nganhcara,Wikngenchera	Paman
xmj	Majera	Central Chadic
xmk	Ancient Macedonian	Hellenic
xml	Malaysian Sign Language	sign
xmm	Manado Malay	
xmo	Morerebi	Tupian
xmp	Kuku-Mu'inh	
xmq	Kuku-Mangk	Pama-Nyungan
xmr	Meroitic,Kushite	Afroasiatic
xms	Moroccan Sign Language	sign
xmt	Matbat	Halmahera-Cenderawasih
xmu	Kamu	
xmx	Maden	Halmahera-Cenderawasih
xmy	Mayaguduna	
xmz	Mori Bawah	Bungku-Tolaki
xna	Ancient North Arabian	Semitic
xnb	Kanakanabu,Kanakanavu	Austronesian
xng	Middle Mongolian	Mongolic
xnh	Kuanhua	Palaungic
xni	Ngarigu	
xnk	Nganakarti	
xnn	Northern Kankanay	Philippine
xnr	Kangri	Western Pahari
xns	Kanashi	West Himalayish
xnt	Narragansett	Eastern Algonquian
xnu	Nukunul	
xny	Nyiyaparli,Nyiyabali,Njijabali,Nijadali	Ngayarda
xoc	O'chi'chi'	Central Delta
xod	Kokoda	South Bird's Head
xog	Soga,Lusoga	Nyoro-Ganda
xoi	Kominimung	Papuan
xok	Xokleng	Southern Jê
xom	Komo,Komo (Sudan),Madiin	Koman
xon	Konkomba	Gurma
xoo	Xukurú,Xukuru,Xucurú,Xucuru,Shukurú,Shukuru,Shucurú,Shucuru,Kirirí,Kiriri,Kirirí-Xokó	
xop	Kopar	
xor	Korubo	
xow	Kowaki	Madang
xpa	Pirriya	
xpb	Pyemmairre,Northeastern Tasmanian,North East Tasmanian,Plangermaireener,Plangamerina,Cape Portland,Ben Lomond,Pipers River	
xpc	Pecheneg	Turkic
xpd	Paredarerme,Oyster Bay,Oyster Bay Tasmanian,Paritarami,Big River,Big River Tasmanian,Lairmairrener,Lemerina	
xpe	Liberia Kpelle	Southwestern Mande
xpf	Southeast Tasmanian,Mainland Southeast Tasmanian,Nuenonne,Nyunoni	
xpg	Phrygian	Indo-European
xph	Tyerrernotepanner,North Midland Tasmanian,North Midlands Tasmanian,Cheranotipana	
xpi	Pictish	Celtic
xpj	Mpalitjanh,Luthigh	Pama-Nyungan
xpk	Kulina,Kulina Pano	Panoan
xpl	Port Sorell	
xpm	Pumpokol	Yeniseian
xpn	Kapinawá	
xpo	Pochutec	Nahuan
xpp	Puyo-Paekche	
xpq	Mohegan-Pequot	Eastern Algonquian
xpr	Parthian	Medo-Parthian
xps	Pisidian	Anatolian
xpu	Punic	Canaanite
xpv	Tommeginne,Tommeeginnee,Northern Tasmanian	
xpw	Peerapper,Pirapa,Northwestern Tasmanian	
xpx	Toogee,Southwestern Tasmanian	
xpy	Buyeo	Korean
xpz	Bruny Island,Bruny Island Tasmanian,Nuenonne,Nyunoni	
xqa	Karakhanid	Karluk
xqt	Qatabanian	Old South Arabian
xra	Krahô	Northern Jê
xrb	Eastern Karaboro	Karaboro
xrd	Gundungurra	
xre	Kreye	Northern Jê
xrg	Minang	
xri	Krikati-Timbira	
xrm	Armazic	
xrn	Arin	Yeniseian
xrq	Karranga,Karrangpurru	
xrr	Raetic,Rhaetic,Rhaetian	
xrt	Aranama-Tamique	
xru	Marriammu	Daly
xrw	Karawa	Sepik
xsa	Sabaean	Old South Arabian
xsb	Sambali,Sambal,Tina Sambal,Tina	Philippine
xsd	Sidetic	Anatolian
xse	Sempan	
xsh	Shamang	Central Plateau
xsi	Sio	Western Oceanic
xsj	Subi	Haya-Jita
xsl	South Slavey	North Athabaskan
xsm	Kasem,Kassena	Northern Gurunsi
xsn	Sanga (Nigeria),Sanga	Jera
xso	Solano	
xsp	Silopi	Madang
xsq	Makhuwa-Saka	Makua
xsr	Sherpa	Tibetic
xss	Assan	Yeniseian
xsu	Sanumá	Yanomami
xsv	Sudovian,Jatvingian	Baltic
xsy	Saisiyat	Austronesian
xta	Alcozauca Mixtec	Mixtec
xtb	Chazumba Mixtec	Mixtec
xtc	Kadugli,Katcha-Kadugli-Miri	Kadu
xtd	Diuxi-Tilantongo Mixtec	Mixtec
xte	Ketengban	
xth	Yitha Yitha	
xti	Sinicahua Mixtec	Mixtec
xtj	San Juan Teita Mixtec	Mixtec
xtl	Tijaltepec Mixtec	Mixtec
xtm	Magdalena Peñasco Mixtec	Mixtec
xtn	Northern Tlaxiaco Mixtec	Mixtec
xto	Tocharian A,East Tocharian,Agnean	Tocharian
xtp	San Miguel Piedras Mixtec	Mixtec
xtq	Tumshuqese	Sakan
xtr	Early Tripuri	
xts	Sindihui Mixtec	Mixtec
xtt	Tacahua Mixtec	Mixtec
xtu	Cuyamecalco Mixtec	Mixtec
xtv	Thawa	
xtw	Tawandê	Nambikwaran
xty	Yoloxochitl Mixtec	Mixtec
xtz	Tasmanian	
xua	Alu Kurumba	Dravidian
xub	Betta Kurumba	Dravidian
xud	Umiida	Worrorran
xug	Kunigami	Ryukyuan
xuj	Jennu Kurumba	Dravidian
xul	Ngunawal	Yuin-Kuric
xum	Umbrian	Italic
xun	Unggaranggu	Worrorran
xuo	Kuo	Mbum
xup	Upper Umpqua	Pacific Coast Athabaskan
xur	Urartian,Urartean	Hurro-Urartian
xut	Kuthant	
xuu	Khwe,Kxoe	Kalahari Khoe
xve	Venetic	Indo-European
xvn	Vandalic	East Germanic
xvo	Volscian	Italic
xvs	Vestinian	Italic
xwa	Kwaza	
xwc	Woccon	Catawban
xwd	Wadi Wadi	
xwe	Xwela Gbe	Phla–Pherá
xwg	Kwegu	Eastern Sudanic
xwj	Wajuk	
xwk	Wangkumara,Wanggumara,Karenggapa,Punthamara	Pama-Nyungan
xwl	Western Xwla Gbe	Phla–Pherá
xwo	Written Oirat	Mongolic
xwr	Kwerba Mamberamo	Tor-Kwerba
xww	Wemba-Wemba,Wemba Wemba,Wamba-Wamba,Wamba Wamba,Wembawemba,Baraba-Baraba,Barababaraba,Nari-Nari,Wergaia,Wotjobaluk	Pama-Nyungan
xxb	Boro,Boro (Ghana)	
xxk	Ke'o	
xxm	Minkin	
xxr	Koropó	
xxt	Tambora	Papuan
xya	Yaygir	Pama-Nyungan
xyb	Yandjibara	
xyl	Yalakalore	Nambikwaran
xyt	Mayi-Thakurti	Pama-Nyungan
xyy	Yorta Yorta,Yotayota,Yortayorta,Bangerang,Kailtheban,Wollithiga,Jotijota,Joti-Jota,Jodajoda	Pama-Nyungan
xzh	Zhang-Zhung	Almora
xzm	Zemgalian,Semigallian,Semigalian	Baltic
xzp	Ancient Zapotec	
yaa	Yaminahua,Yaminawa	Panoan
yab	Yuhup	Nadahup
yac	Pass Valley Yali	Trans-New Guinea
yad	Yagua	
yae	Pumé,Yaruro,Yaruru,Yuapín,Pume	
yaf	Yaka,Yaka (Democratic Republic of the Congo),Kiyaka	Yaka
yag	Yámana,Yagán,Yahgan,Yaghan	isolate
yah	Yazghulami,Yazgulyam	Shughni-Yazghulami
yai	Yagnobi	Sogdic
yaj	Banda-Yangere	Banda
yak	Yakima	Sahaptian
yal	Yalunka,Jallonka,Jalonke	Susu-Yalunka
yam	Yamba	Nkambe
yan	Mayangna	Misumalpan
yao	Yao,Yao (Africa)	Ruvuma
yap	Yapese	Oceanic
yaq	Yaqui,Hiaki,Yoeme	Taracahitic
yar	Yabarana	Cariban
yas	Gunu,Nugunu	Yambasa
yat	Yambeta	West Mbam
yau	Yuwana	
yav	Yangben	Yambasa
yaw	Yawalapití	Arawakan
yay	Agwagwune	North-South Upper Cross River
yaz	Lokaa	East-West Upper Cross River
yba	Yala	Idomoid
ybb	Yemba	Bamileke
ybe	Western Yugur	Siberian Turkic
ybh	Yakkha	Eastern Kiranti
ybi	Yamphu	Eastern Kiranti
ybj	Hasha	Alumic
ybk	Bokha	Loloish
ybl	Yukuben	Yukubenic
ybm	Yaben	Madang
ybn	Yabaâna	Arawakan
ybo	Yabong	Madang
ybx	Yawiyo	Sepik
yby	Yaweyuha	Kainantu-Goroka
ych	Chesu	Loloish
ycl	Lolopo	Loloish
ycn	Yucuna,Yukuna,Yacuna,Yakuna,Jucuna,Jukuna	Nawiki
ycp	Chepya	Loloish
yda	Yanda	Pama-Nyungan
yde	Yangum Dey	Torricelli
ydg	Yidgha	Munji-Yidgha
ydk	Yoidik	Madang
yea	Ravula	Dravidian
yec	Yeniche	West Germanic
yee	Yimas	Lower Sepik
yei	Yeni	Mambiloid
yej	Yevanic	Hellenic
yen	Yendang,Yotti	Mumuye-Yendang
yer	Tarok,Yergum,Yergam	Tarokoid
yes	Yeskwa,Nyankpa	Central Plateau
yet	Yetfa	Pauwasi
yeu	Yerukula	Dravidian
yev	Yapunda	Torricelli
yey	Yeyi	Bantu
ygi	Yiningayi	Pama-Nyungan
ygl	Yangum Gel	Torricelli
ygm	Yagomi	Finisterre
ygp	Gepo	Loloish
ygr	Yagaria,Hua	Kainantu-Goroka
ygs	Yolngu Sign Language	sign
ygu	Yugul	Arnhem
ygw	Yagwoia	Trans-New Guinea
yha	Baha,Baha Buyang,Paha	Kra
yhd	Judeo-Iraqi Arabic	Arabic
yhl	Hlepho Phowa	Loloish
yia	Yinggarda	Southwest Pama-Nyungan
yif	Ache,Azhe	Loloish
yig	Wusa Nasu	Loloish
yii	Yidiny	Yidinyic
yij	Yindjibarndi	Ngayarda
yik	Dongshanba Lalo	Lalo
yil	Yindjilandji	Pama-Nyungan
yim	Yimchungru Naga	Ao
yin	Yinchia	Palaungic
yip	Pholo	Loloish
yiq	Miqie,Micha	Loloish
yir	North Awyu	Trans-New Guinea
yis	Yis	Torricelli
yit	Eastern Lalu	Lalo
yiu	Awu,Lope	Loloish
yiv	Northern Nisu	Loloish
yix	Axi Yi	Loloish
yiy	Yir-Yoront,Yir Yoront,Yirr-Yoront,Yirr-Yorront,Yirrk-Mel,Yirrk-Thangalkl,Yir Thangedl,Yirr-Thangell	Paman
yiz	Azhe	Loloish
yka	Yakan	Sama-Bajaw
ykg	Northern Yukaghir,Tundra Yukaghir	Yukaghir
yki	Yoke	
ykk	Yakaikeke	Oceanic
ykl	Khlula	Loloish
ykm	Kap,Yakamul,Ali	Western Oceanic
ykn	Kua-nsi	Loloish
yko	Yasa	Yasa-Kombe
ykr	Yekora	Trans-New Guinea
ykt	Kathu	Mondzish
yku	Kuamasi	Loloish
yky	Yakoma,Dendi,Dendi (Central Africa)	Ngbandi
yla	Yaul	Papuan
ylb	Yaleba	Oceanic
yle	Yele	
ylg	Yelogu	Sepik
yli	Angguruk Yali,Northern Yali	Trans-New Guinea
yll	Yil	Torricelli
ylm	Limi	Loloish
yln	Langnian Buyang	Buyang
ylo	Naluo Yi	Loloish
ylr	Yalarnnga	Pama-Nyungan
ylu	Aribwaung,Yalu,Aribwaungg,Jaloc	Western Oceanic
yly	Nyâlayu	New Caledonian
ymb	Yambes	Torricelli
ymc	Southern Muji	Loloish
ymd	Muda	Loloish
yme	Yameo	
ymg	Yamongeri	Mongo
ymh	Mili	Loloish
ymi	Moji	Loloish
ymk	Makwe	Swahili
yml	Iamalele	Western Oceanic
ymm	Maay	Cushitic
ymn	Sunum,Yamna	Western Oceanic
ymo	Yangum Mon	Torricelli
ymp	Yamap	Western Oceanic
ymq	Qila Muji	Loloish
ymr	Malasar	Dravidian
yms	Mysian	Indo-European
ymx	Northern Muji	Loloish
ymz	Muzi	Loloish
yna	Aluo	Loloish
ynd	Yandruwandha	Karnic
yne	Lang'e	Loloish
yng	Yango	Kpala
ynk	Naukanski,Naukan Yupik,Naukanski Yupik,Naukan	Yupik
ynl	Yangulam	Madang
ynn	Yana	isolate
yno	Yong	Southwestern Tai
yns	Yansi	Yaka
ynu	Yahuna,Yauna,Yajuna	Tucanoan
yob	Yoba	Western Oceanic
yog	Yogad	Philippine
yoi	Yonaguni	Ryukyuan
yol	Yola	West Germanic
yom	Yombe	Kongo
yon	Yongkom	Ok
yox	Yoron	Ryukyuan
yoy	Yoy	Tai
ypa	Phala	Loloish
ypb	Labo Phowa	Loloish
ypg	Phola	Loloish
yph	Phupha	Loloish
ypm	Phuma	Loloish
ypn	Ani Phowa	Loloish
ypo	Alo Phola	Loloish
ypp	Phupa	Loloish
ypz	Phuza	Loloish
yra	Yerakai	
yrb	Yareba	Trans-New Guinea
yre	Yaouré	Mano-Dan
yri	Yarí	
yrk	Tundra Nenets,Nenets,Yurak	Samoyedic
yrl	Nheengatu,Nhengatu,Nyengatú,Língua Geral,Geral,Yeral	Tupi-Guarani
yrn	Yerong	Buyang
yro	Yaroamë,Jawari,Jauari,Yawari,Joari,Yoari	Yanomami
yrw	Yarawata	Madang
yry	Yarluyandi	Karnic
ysc	Jassic,Yassic	Scythian
ysd	Samatao,Samu,Eastern Samadu	Loloish
ysg	Sonaga	Loloish
ysl	Yugoslavian Sign Language	sign
ysn	Sani	Loloish
yso	Nisi	Mondzish
ysp	Southern Lolopo	Loloish
ysr	Sirenik	Yupik
yss	Yessan-Mayo,Yessan,Mayo	Sepik
ysy	Sanie	Loloish
yta	Talu	Loloish
ytl	Tanglang,Tholo	Loloish
ytp	Thopho	Loloish
ytw	Yout Wam	Finisterre
yty	Yatay	Paman
yua	Yucatec Maya	Mayan
yub	Yugambal	
yuc	Yuchi	isolate
yud	Judeo-Tripolitanian Arabic	Arabic
yue	Cantonese,Yue,Yüeh	Sinitic
yuf	Havasupai-Walapai-Yavapai	Yuman-Cochimí
yug	Yug,Yugh	Yeniseian
yui	Yurutí	Tucanoan
yuj	Karkar-Yuri,Karkar,Yuri	Pauwasi
yuk	Yuki,Huchnom	
yul	Yulu	Bongo-Bagirmi
yum	Yuma,Quechan,Kwtsaan	Yuman-Cochimí
yun	Bena,Binna,Buna,Ebina,Ebuna,Gbinna,Lala,Purra,Yangeru,Yongor,Yungur	Yungur
yup	Yukpa	Cariban
yuq	Yuqui,Yúki	Tupi-Guarani
yur	Yurok	Algic
yut	Yopno	Finisterre
yuw	Finisterre Yau,Yau	Finisterre
yux	Southern Yukaghir,Forest Yukaghir,Kolyma Yukaghir	Yukaghir
yuy	East Yugur,Eastern Yugur,Shera Yugur	Mongolic
yuz	Yuracare	isolate
yva	Yawa,Yava	Papuan
yvt	Yavitero,Yabitero,Paraene	Arawakan
ywa	Kalou	Sepik
ywg	Yinhawangka	Ngayarda
ywl	Western Lalu	Lalo
ywn	Yawanawa	Panoan
ywq	Nasu,Wuding-Luquan Yi	Loloish
ywr	Yawuru	Nyulnyulan
ywt	Xishanba Lalo	Lalo
ywu	Wumeng Nasu,Wumeng Yi,Wusa Yi	Loloish
yww	Yawarawarga	Karnic
yxa	Mayawali	Pama-Nyungan
yxg	Yagara	Pama-Nyungan
yxl	Yarli,Yardliyawarra,Wadikali,Malyangapa	Pama-Nyungan
yxm	Yinwum	Pama-Nyungan
yxu	Yuyu	Pama-Nyungan
yxy	Yabula Yabula,Yabula-Yabula,Jabulajabula	Pama-Nyungan
yyu	Torricelli Yau,Yau	Torricelli
yyz	Ayizi	Loloish
yzg	E'ma Buyang	Buyang
yzk	Zokhuo	Loloish
zaa	Sierra de Juárez Zapotec,Ixtlán Zapotec,Atepec	Zapotecan
zab	San Juan Guelavía Zapotec,Western Tlacolula Zapotec,Western Tlacolula Valley Zapotec,Tlacolula Valley Zapotec,Valley Zapotec,San Juan Zapotec,Guelavía Zapotec,Santa Ana del Valle Zapotec,Teotitlán del Valle Zapotec,San Lucas Quiaviní Zapotec,Tlacolula de Matamoros Zapotec,San Jerónimo Tlacochahuaya Zapotec,Jalieza Zapotec,San Martín Tilcajete Zapotec	Zapotec
zac	Ocotlán Zapotec	Zapotecan
zad	Cajonos Zapotec,Southern Villa Alta Zapotec,Yaganiza Zapotec,Yaganiza-Xagacía Zapotec,San Mateo Zapotec	Zapotec
zae	Yareni Zapotec,Western Ixtlán Zapotec,Etla Zapotec	Zapotecan
zaf	Ayoquesco Zapotec	Zapotec
zag	Zaghawa	Saharan
zah	Zangwal	West Chadic
zai	Isthmus Zapotec	Zapotec
zaj	Zaramo	Ruvu
zak	Zanaki	Logooli-Kuria
zal	Zauzou	Loloish
zam	Central Mahuatlán Zapoteco	Zapotecan
zao	Ozolotepec Zapotec	Zapotecan
zap	Zapotec	Zapotecan
zaq	Aloápam Zapotec	Zapotecan
zar	Rincón Zapotec	Zapotecan
zas	Santo Domingo Albarradas Zapotec	Zapotecan
zat	Tabaa Zapotec	Zapotecan
zau	Zangskari	Ladakhi-Balti
zav	Yatzachi Zapotec	Zapotec
zaw	Mitla Zapotec	Zapotec
zax	Xadani Zapotec	Zapotecan
zay	Zayse-Zergulla	East Ometo
zaz	Zari	West Chadic
zbt	Batui	Saluan-Banggai
zca	Coatecas Altas Zapotec	Zapotecan
zdj	Ngazidja Comorian	Comorian
zea	Zealandic	West Germanic
zeg	Zenag	Western Oceanic
zen	Zenaga	Berber
zga	Kinga	Bena-Kinga
zgh	Moroccan Amazigh	Berber
zgr	Magori	Western Oceanic
zhb	Zhaba	Qiangic
zhi	Zhire	Central Plateau
zhn	Nong Zhuang	Central Tai
zhw	Zhoa	Western Ring
zia	Zia	Trans-New Guinea
zib	Zimbabwe Sign Language	sign
zik	Zimakani	Trans-New Guinea
zil	Zialo	Southwestern Mande
zim	Mesme	Masa
zin	Zinza	Haya-Jita
zir	Ziriya	Jera
ziw	Zigula	Seuta
ziz	Zizilivakan	Central Chadic
zka	Kaimbulawa	Muna-Buton
zkb	Koibal	Samoyedic
zkg	Goguryeo	Korean
zkh	Khorezmian Turkic	Turkic
zkk	Karankawa	
zko	Kott	Yeniseian
zkp	São Paulo Kaingáng	Jê
zkr	Zakhring	Midzu
zkt	Khitan	Mongolic
zku	Kaurna	Southwest Pama-Nyungan
zkv	Krevinian	Finnic
zkz	Khazar	Turkic
zma	Manda (Australia)	Daly
zmb	Zimba	Lega-Binja
zmc	Margany	Pama-Nyungan
zmd	Maridan	Daly
zme	Mangerr	
zmf	Mfinu	Teke
zmg	Marti Ke	Daly
zmh	Makolkol	Baining
zmi	Negeri Sembilan Malay	Malayic
zmj	Maridjabin	Daly
zmk	Mandandanyi	Pama-Nyungan
zml	Madngele	Daly
zmm	Marimanindji	Daly
zmn	Mbangwe	Kele
zmo	Molo	Eastern Jebel
zmp	Mbuun	Bantu
zmq	Mituku	Mbole-Enya
zmr	Maranungku	Daly
zms	Mbesa	Soko-Kele
zmt	Maringarr	Daly
zmu	Muruwari	Pama-Nyungan
zmv	Mbariman-Gudhinma	Paman
zmw	Mbo (Congo)	Nyali
zmx	Bomitaba	Ngondi-Ngiri
zmy	Mariyedi	Daly
zmz	Mbandja	Banda
zna	Zan Gula	Bua
zne	Zande	Zande
zng	Mang	Mangic
znk	Manangkari	Iwaidjan
zns	Mangas	West Chadic
zoc	Copainalá Zoque	Mixe-Zoquean
zoh	Chimalapa Zoque	Mixe-Zoquean
zom	Zou	Kukish
zoo	Asunción Mixtepec Zapotec	Zapotecan
zoq	Tabasco Zoque	Mixe-Zoquean
zor	Rayón Zoque	Mixe-Zoquean
zos	Francisco León Zoque	Mixe-Zoquean
zpa	Lachiguiri Zapotec	Zapotecan
zpb	Yautepec Zapotec	Zapotecan
zpc	Choapan Zapotec	Zapotecan
zpd	Southeastern Ixtlán Zapotec	Zapotecan
zpe	Petapa Zapotec	Zapotecan
zpf	San Pedro Quiatoni Zapotec	Zapotec
zpg	Guevea de Humboldt Zapotec	Zapotecan
zph	Totomachapan Zapotec	Zapotecan
zpi	Santa María Quiegolani Zapotec	Zapotec
zpj	Quiavicuzas Zapotec	Zapotecan
zpk	Tlacolulita Zapotec	Zapotec
zpl	Lachixío Zapotec	Zapotecan
zpm	Mixtepec Zapotec	Zapotec
zpn	Santa Inés Yatzechi Zapotec	Zapotecan
zpo	Amatlán Zapotec	Zapotec
zpp	El Alto Zapotec	Zapotecan
zpq	Zoogocho Zapotec	Zapotec
zpr	Santiago Xanica Zapotec	Zapotecan
zps	Coatlán Zapotec	Zapotecan
zpt	San Vicente Coatlán Zapotec	Zapotecan
zpu	Yalálag Zapotec	Zapotec
zpv	Chichicapan Zapotec	Zapotecan
zpw	Zaniza Zapotec	Zapotec
zpx	San Baltazar Loxicha Zapotec	Zapotecan
zpy	Mazaltepec Zapotec	Zapotecan
zpz	Texmelucan Zapotec	Zapotec
zra	Kaya	Korean
zrg	Mirgan	Eastern Indo-Aryan
zrn	Zirenkel	East Chadic
zro	Záparo	Zaparoan
zrs	Mairasi	Mairasi
zsa	Sarasira	Western Oceanic
zsk	Kaskean	
zsl	Zambian Sign Language	sign
zsr	Southern Rincon Zapotec	Zapotec
zsu	Sukurum	Western Oceanic
zte	Elotepec Zapotec	Zapotecan
ztg	Xanaguía Zapotec	Zapotec
ztl	Lapaguía-Guivini Zapotec	Zapotecan
ztm	San Agustín Mixtepec Zapotec	Zapotecan
ztn	Santa Catarina Albarradas Zapotec	Zapotecan
ztp	Loxicha Zapotec	Zapotecan
ztq	Quioquitani-Quierí Zapotec	Zapotec
zts	Tilquiapan Zapotec	Zapotec
ztt	Tejalapan Zapotec	Zapotecan
